184467440737095514	18446744073709551614	18446744073709551614	18446744073709551614	18446744073709551614	
18446744073709551613	12628241989209996065	16051818937861736948	12130782845828521723	3415790661549022431	
18446744073709551612	3749752514844028796	17898171593118906022	16024364873114811047	12596836402643684935	
18446744073709551611	7929899865214920267	5529541358825225909	17303828921655645858	5450166850394762988	
18446744073709551610	10837722135987759167	12037528314219463915	16270709931247063836	5705610666314101270	
18446744073709551609	17990265075729093051	5074232272039295399	735584124174362797	773855249345130618	
18446744073709551608	12741042454843894030	17683019030889091123	11442196704910676208	4194422921050256909	
18446744073709551607	7198421693999955301	3759164628079071856	17790548702180994635	6590792124917846830	
18446744073709551606	11716278283528116291	15863670190224066534	9153234050684297614	3945734091751860656	
18446744073709551605	9704240673908821920	4970183078385193049	11016926921449034623	10445655638056124516	
18446744073709551605	7249019341517534576	11041431039358214696	11007362878340557580	17595728563753127777	
18446744073709551605	3023180091139411446	14502497839524544928	3971367198341099378	12312124660803228261	
18446744073709551605	6317344110321740429	7964047991923456367	16922022128920515636	18216265460319109146	
18446744073709551605	4591499857111552148	18138942216504537334	3962153000234973090	14612171653944078671	
18446744073709551605	11430004692631413060	10676353831195133666	236928687583926679	902508096303102718	
18446744073709551605	6787512253958990220	11269359692972334753	14560815829604766556	17035151572925332660	
18446744073709551605	213194705775779594	18401895097017460789	8055713826176769442	10073679290410338818	
18446744073709551605	18352437995467413538	6658621978365374329	3016497971821282066	12666831186078393069	
18446744073709551605	11300910933224597604	1753779575417680436	5094940917195494370	408022811103502744	
18446744073709551605	5637780632049715830	4985147700503664435	14594352990918353269	299408050028343590	
7338189935590684533	5317984856604373164	11634062550644282908	2851960449599512271	7192309327030987530	
14539968244833377271	12907504242864474209	10662050355209360441	2028069607400134397	13211124274964998772	
2936340556257061352	7945870907903627722	548372255320152715	10349615123400355240	18385733975410007288	
1453603778190998621	11753057299869262427	6171346461066708224	8177022740593122908	4107090164221107030	
6653874333175962947	9268476051129169173	16282505876680406049	10547823633059155702	10444474979376116426	
7719086057614334932	13471806601649843760	16544106630268466653	4953576692639783939	4613123111111308149	
15332099257907624301	4030585036699183661	4888071523198771125	5552499348375296566	1625351053581769550	
1402400728187076402	8533330649306943182	7308230729009615070	14960165093464515050	18346660523342351566	
14411167536289902067	17649825102389827195	10600371873632380322	15504110253560115749	1371062973846635596	
16273771778959849772	7789477208213050004	9816440257270854320	17224964714923365897	16447985310900932145	
4786225624713014291	14614778800980860112	2515195855587602663	12058833729938772171	7049462252443576143	
13513377358739411650	6057961366401610025	5710456249140889279	3892581498330629260	17953590847400544218	
288869891882801687	9773197025971806700	12591505739566024547	16779118251189461691	13510561832326533930	
9511549325890821822	13662610038881268846	16812852332990756598	3817400820691949675	3690442816950695149	
542853692393293171	2282991708558131954	13590551981062688521	4578366429533250984	9507127317515238488	
15847397810800445016	1741752623852974939	11577981362419419474	7410183807059924050	9857405087997568945	
3365864097478217464	9278074230085973086	11709172630969788762	7521110194815868019	563447077500787516	
16466725668497763373	17837199596522807087	18125377232535021667	15149085950051579452	11449150222242772670	
14418811019305844850	17141023277430335327	168344330337675122	9321191350266643612	17122855615324474486	
15920716220432965634	14895375545707714892	1790001667988568064	17659437871710924155	14156435047953729307	
5165593438920937297	9989906449301989610	3629277183799230647	11770802117810590836	9141021979110444687	
12162362783972011231	6610686818026159628	2562301293601898257	16573150101358823671	1186595024678074004	
8890632265072581576	27671915956309686	15636891357024389644	15523875212038709743	10292398500768963112	
7446867731756335443	588763039763990665	12763858376901804873	4999802547014105289	5463689651856113156	
10001272199028638100	15064232082038982236	6179014914192707395	4151127743277203117	11809315757431618312	
6109563795684570444	4087088384434717305	4801516491368438499	1123961435799441900	6423278535491934236	
12488049102583469626	11857520821018991598	1051411156632670575	5501636713902447056	4183661948822982070	
8581738638093233025	13790426663133504406	16314030586207824373	8028002591121070231	9735961672828521042	
16415588541035335079	4923220099304863706	17787323703348810518	13719084831928988601	17920440033989446499	
9904594271661427065	2899666285723743687	3588176882137564217	3286010375422184292	5393407491344005422	
16853854354749957058	3120084105835575482	16883576331183101266	8341040523357896017	3460322534068205265	
9362905241256221461	3649863609808788711	17253468106756213498	6819724857516042457	2118589821808629446	
8500734688178379208	1712554623372503441	17015955486709467311	6085819343244355077	4424522683735859672	
2463981092411905251	8860002670086360900	7906662844262997176	10346149050717652192	18247752237310503607	
17319744156355741333	673760488051185701	9608009747813971303	5246803808905714068	12789798948033978534	
11473744660742062655	3479201508276096867	5313103056079385328	12108969928772461453	12240871134810496262	
15922036974722126557	12960518465781772929	15675164875395669316	13264677135660366415	8248007735157448874	
18354534227896351263	2139345679074558258	13351822834121765448	1726690044349630029	11550577669770058201	
14047419387647913688	8175816953033468181	12848862907299801633	13395027235132323134	14892165414715410977	
17236403252946501091	6403252532014422965	12750355577853253910	15359106705436025993	4737214980977444433	
3408084325804220948	15130693461376769461	4190954637470485656	4642024275583739399	18313007641667714843	
11109721825809386286	15171164191913079856	14653941583367636247	3528251025753615999	8324768542990544084	
4658563540737958524	15608597682805482864	5893870672889109262	275156769629382028	10996098037654938270	
14374760308772330541	10259471015341393177	3719973059627370321	10391880995731439312	17899306267180547746	
11287579102687611655	5849386830524230101	16893788946638307926	3337504834809260937	18014420878477284032	
9118714389752862245	17939647095402551092	15639578574886315968	3321320532415160976	12315658765851137572	
16621870966955383814	4405209138366292080	13934525052599644964	13052410250011226507	412195029187920440	
17861562536583607905	3778876732664072002	12513470205458510241	16425189152791025357	11437319165457256763	
14345389380274137307	14758677301865056103	11740554740230249229	13388694163583682072	14801564198345555752	
5675794981443043909	10905817708921559489	4430356418308331629	14389824816312075067	5980777917517634883	
15522575216286293280	10707042667169586901	11457143478123467908	6210766441359298494	350173857372615762	
11988284922304735176	15561793712289886661	6600990916348237528	13505487540808814787	9831708078683252076	
6454205547034477326	1266461474585734873	9700205491014506559	14671339278478334136	12954540241380198295	
3193789289211085962	12956344640951600847	13312181787734515229	12793165790764529519	483933000763552039	
17875347458090161010	15018708566368943152	4024438271758251035	1255268234477771862	16271536140346768467	
3766635742734079158	3586032192377022193	2865024154399687086	12833468053903414351	7716960108827837450	
3053230029906192407	15165330602003877400	14852058715508438714	11993834020361109703	6807090329927583895	
8373172674272584845	16470460448656520994	5389858419972083061	13157354698222536240	16325515463826553012	
2222385860994765389	15513286706436466502	15616686224380163001	13952190999594796001	2878477744887237114	
18170876064085258568	3438882316540882708	7406272510223757273	2795812953340915662	4307786994388554789	
9237334980463961035	13310365517860925918	8161720488699372960	3070058839229032682	8462097448327971276	
11229642217570836554	8420442588014999714	4598940088381502600	10319542464967401348	3261014598000285071	
5790612609431783909	3101149170894263781	11377509890140441228	5303768861401789187	16248308282472538845	
15932341501746399155	16672624426473182241	1850204303639384033	11887268799955076875	9331621795599735341	
81376309149653424	16398992100466505303	16565255223771065026	5997444604580071747	337792276560940304	
4616964447863691337	5864151103864653076	16831728780001926040	6367219222179870407	8729773532387303282	
16148468720327581298	10279408555375560644	10582006991556957928	16232073438593525126	14269106388217834699	
1417350330070054573	16835364901126320505	2909384027004877880	620753395366304393	5155067342345084385	
16643402266600330890	18042591780664265277	13978694880910524499	4948681235308942504	10794609498796463605	
10882498846759469359	13991962151140502493	17164131119630604018	16596931215836581777	3788503501468095831	
14686530412197606839	4446290621674148572	7643791055587572664	9972481070018163305	14902914514711029619	
15515305486395838394	5719384523300595486	8224125724918917307	8493204499094257121	4895551970016321265	
6460106124007604403	1270338488797730449	2639596416921411948	15252013494659338472	8676747276958058301	
11143670117817064420	17842330184601599991	12048638050466544523	195599455590643504	6318341643227094136	
8221110540701384012	13932077603226740887	8978960322027908692	13539171821791164999	7304922219696102212	
2630075837274896123	8076284330798950256	3922712411390785756	1411274146268812917	5428395256738121127	
7745836068157723517	17799151246759063332	10457446496930090438	7768224847197263261	14239947985037997736	
7586390154389899192	15403515355131561522	349456578507253118	17504945708377181119	4540288253583077979	
4834571881538093847	9246258339510262661	16477802681244224286	2227447029260388220	13496650868660205466	
14957209551131952881	2344371944726406431	4751370926864126836	12817046453872039747	5860013711111665983	
5863222153108361557	3927191205659258601	3731201101935121824	1211420859687453965	14643841300200583152	
13612627301715689234	9128672501477636384	14625573274993983238	5921481623888867122	17035224986150280223	
2608549152793653602	12491178225539413808	14139666519342171936	7366753984908529294	374437065450592983	
1685650080709360729	10993038706059034380	14196206431218005636	7539298162770965265	14332472153858017025	
14104929123040271672	6359416923034088790	11192216867099350345	559307439621165419	8761469151997780408	
303831150757756310	654300010486997515	4768421802947180106	18188978850270221469	12548972759703303866	
12233651358220920574	3489912713104723919	8294284798583723764	3361480788723484782	13355452692318785708	
16478692431412342127	5432534613835791609	13084706625314185937	1241762250248020055	2058466153812852110	
14508558662641376028	3881030344947763225	16224619953780408	6039579672013183078	810957204823469908	
7950369851929993838	10334371013254638109	13026887827719456297	5962534996450061988	3942934892511394277	
11602536446235577883	8225437624355957065	16253417557266562549	4544638144704313170	14371094632905547238	
